course type	course code	time	total	open	waitlist
in person	NFSC620	('Tu', '4:00pm', '6:45pm')	15	12	0
in person	NFSC678F	('M', '2:15pm', '5:00pm')	20	10	0
in person	NFSC678K	('W', '3:00pm', '5:45pm')	15	4	0
in person	NFSC678R	('TuTh', '2:00pm', '3:40pm')	49	10	0
in person	NFSC678V	('F', '2:00pm', '4:45pm')	15	12	0
in person	NFSC679P	('W', '9:00am', '11:45am')	10	10	0
in person	NFSC679R	('F', '11:00am', '1:30pm')	15	14	0
in person	NFSC679T	('Th', '3:00pm', '5:30pm')	10	8	0
in person	NFSC688	('W', '12:00pm', '12:50pm')	25	22	0
in person	NFSC690	('Th', '10:00am', '12:45pm')	10	10	0
in person	NFSC735	('W', '1:00pm', '3:45pm')	20	17	0
in person	PEER311	('W', '4:00pm', '6:00pm')	25	25	0
in person	PEER312	('W', '4:00pm', '6:00pm')	15	5	0
in person	PEER318	('W', '4:30pm', '6:00pm')	15	10	0
in person	PEER319	('MW', '4:00pm', '4:50pm')	15	10	0
in person	PEER338	('W', '5:15pm', '6:15pm')	7	7	0
in person	PERS101	('Th', '10:00am', '10:50am')	15	11	0
in person	PERS201	('Tu', '12:00pm', '12:50pm')	15	3	0
in person	PERS283	('MW', '3:30pm', '4:45pm')	30	0	1
in person	PERS298E	('TuTh', '11:30am', '1:00pm')	12	4	0
in person	PERS301	('MWF', '1:00pm', '1:50pm')	15	9	0
in person	PERS311	('MWF', '12:00pm', '12:50pm')	10	10	0
in person	PERS398B	('TuTh', '2:00pm', '3:15pm')	10	10	0
in person	PERS398G	('TuTh', '11:00am', '12:15pm')	10	9	0
in person	PERS398Q	('F', '9:00am', '11:45am')	10	9	0
in person	PERS398R	('TuTh', '9:00am', '10:30am')	10	9	0
in person	PERS399D	('M', '9:00am', '11:45am')	10	9	0
in person	PERS498N	('Tu', '5:00pm', '7:30pm')	10	7	0
in person	PERS498O	('W', '9:00am', '11:45am')	10	10	0
in person	PHIL100	('F', '1:00pm', '1:50pm')	25	0	2
in person	PHIL100	('F', '11:00am', '11:50am')	25	0	0
in person	PHIL100	('F', '10:00am', '10:50am')	25	0	0
in person	PHIL100	('F', '1:00pm', '1:50pm')	25	0	2
in person	PHIL100	('F', '11:00am', '11:50am')	25	0	0
in person	PHIL100	('F', '10:00am', '10:50am')	25	5	0
in person	PHIL100	('TuTh', '6:00pm', '7:15pm')	28	0	0
in person	PHIL140	('F', '10:00am', '10:50am')	26	0	1
in person	PHIL140	('F', '12:00pm', '12:50pm')	26	0	0
in person	PHIL140	('F', '1:00pm', '1:50pm')	26	0	0
in person	PHIL140	('F', '10:00am', '10:50am')	23	0	0
in person	PHIL140	('F', '11:00am', '11:50am')	23	0	0
in person	PHIL140	('F', '1:00pm', '1:50pm')	23	0	0
in person	PHIL140	('F', '10:00am', '10:50am')	23	2	0
in person	PHIL140	('F', '11:00am', '11:50am')	23	1	0
in person	PHIL140	('F', '1:00pm', '1:50pm')	23	0	0
in person	PHIL140	('MW', '6:00pm', '7:15pm')	28	7	0
in person	PHIL140	('TuTh', '6:00pm', '7:15pm')	28	1	0
in person	PHIL140	('TuTh', '7:30pm', '8:45pm')	28	0	0
in person	PHIL140	('MW', '3:00pm', '4:15pm')	28	0	0
in person	PHIL170	('Th', '9:30am', '10:20am')	25	9	0
in person	PHIL170	('Th', '11:00am', '11:50am')	25	0	0
in person	PHIL170	('Th', '12:30pm', '1:20pm')	25	0	0
in person	PHIL170	('F', '10:00am', '10:50am')	25	5	0
in person	PHIL170	('F', '12:00pm', '12:50pm')	25	0	0
in person	PHIL170	('F', '1:00pm', '1:50pm')	25	13	0
in person	PHIL171	('F', '10:00am', '10:50am')	25	22	0
in person	PHIL171	('F', '11:00am', '11:50am')	25	12	0
in person	PHIL171	('F', '1:00pm', '1:50pm')	25	19	0
in person	PHIL202	('F', '10:00am', '10:50am')	21	2	0
in person	PHIL202	('F', '11:00am', '11:50am')	21	0	0
in person	PHIL202	('F', '1:00pm', '1:50pm')	21	0	0
in person	PHIL202	('F', '10:00am', '10:50am')	21	2	0
in person	PHIL202	('F', '11:00am', '11:50am')	21	2	0
in person	PHIL202	('F', '1:00pm', '1:50pm')	21	0	0
in person	PHIL203	('F', '10:00am', '10:50am')	23	3	0
in person	PHIL203	('F', '11:00am', '11:50am')	23	5	0
in person	PHIL203	('F', '1:00pm', '1:50pm')	23	2	0
in person	PHIL203	('F', '10:00am', '10:50am')	23	6	0
in person	PHIL203	('F', '11:00am', '11:50am')	23	6	0
in person	PHIL203	('F', '1:00pm', '1:50pm')	23	3	0
in person	PHIL205	('F', '10:00am', '10:50am')	25	0	3
in person	PHIL205	('F', '12:00pm', '12:50pm')	25	0	3
in person	PHIL205	('F', '1:00pm', '1:50pm')	25	0	4
in person	PHIL220	('F', '11:00am', '11:50am')	22	2	0
in person	PHIL220	('F', '1:00pm', '1:50pm')	22	0	0
in person	PHIL245	('F', '10:00am', '10:50am')	25	0	0
in person	PHIL245	('F', '12:00pm', '12:50pm')	25	0	0
in person	PHIL245	('F', '1:00pm', '1:50pm')	25	6	0
in person	PHIL271	('MW', '4:00pm', '5:15pm')	25	9	0
in person	PHIL308T	('TuTh', '12:30pm', '1:45pm')	30	12	0
in person	PHIL308W	('TuTh', '11:00am', '12:15pm')	30	21	0
in person	PHIL310	('F', '10:00am', '10:50am')	25	11	0
in person	PHIL310	('F', '12:00pm', '12:50pm')	25	3	0
in person	PHIL310	('F', '1:00pm', '1:50pm')	25	12	0
in person	PHIL318G	('TuTh', '2:00pm', '3:15pm')	30	4	0
in person	PHIL332	('MW', '2:00pm', '3:15pm')	30	7	0
in person	PHIL338D	('MW', '3:00pm', '4:15pm')	30	0	4
in person	PHIL338J	('TuTh', '11:00am', '12:15pm')	30	0	5
in person	PHIL341	('TuTh', '12:30pm', '1:45pm')	30	0	0
in person	PHIL417	('M', '2:00pm', '3:15pm')	30	19	0
in person	PHIL418F	('MW', '4:00pm', '5:15pm')	25	5	0
in person	PHIL418L	('TuTh', '9:30am', '10:45am')	25	13	0
in person	PHIL428B	('MW', '3:30pm', '4:45pm')	30	18	0
in person	PHIL453	('MW', '2:00pm', '3:15pm')	25	18	0
in person	PHIL660	('W', '2:00pm', '4:30pm')	15	13	0
in person	PHIL688T	('TuTh', '11:00am', '12:15pm')	15	14	0
in person	PHIL808G	('Tu', '2:00pm', '4:30pm')	15	12	0
in person	PHIL808K	('M', '2:00pm', '4:30pm')	15	13	0
in person	PHPE400	('TuTh', '2:00pm', '3:15pm')	30	0	5
in person	PHSC412	('W', '5:00pm', '7:30pm')	35	19	0
in person	PHSC415	('W', '3:00pm', '3:50pm')	18	0	10
in person	PHSC415	('W', '4:00pm', '4:50pm')	18	0	13
in person	PHSC415	('Th', '9:30am', '10:20am')	18	0	6
in person	PHSC415	('Th', '11:00am', '11:50am')	18	0	10
in person	PHSC415	('Th', '12:30pm', '1:20pm')	18	0	11
in person	PHSC415	('Th', '2:00pm', '2:50pm')	18	0	13
in person	PHSC415	('Th', '3:30pm', '4:20pm')	18	7	0
in person	PHSC497	('M', '4:00pm', '6:30pm')	20	0	1
in person	PHSC497	('Tu', '4:00pm', '6:30pm')	20	0	0
in person	PHSC497	('W', '6:00pm', '8:30pm')	20	8	0
in person	PHSC497	('Th', '5:00pm', '7:30pm')	20	1	0
in person	PHYS102	('TuTh', '9:30am', '10:45am')	150	24	0
in person	PHYS103	('Th', '11:00am', '12:50pm')	22	9	0
in person	PHYS103	('Th', '3:30pm', '5:20pm')	22	3	0
in person	PHYS103	('F', '10:00am', '11:50am')	22	6	0
in person	PHYS103	('F', '12:00pm', '1:50pm')	22	4	0
in person	PHYS103	('W', '3:00pm', '5:00pm')	22	0	0
in person	PHYS103	('W', '1:00pm', '2:50pm')	22	0	1
in person	PHYS105	('M', '1:00pm', '1:50pm')	27	10	0
in person	PHYS105	('F', '12:00pm', '12:50pm')	27	19	0
in person	PHYS115	('MWF', '1:00pm', '2:50pm')	20	0	0
in person	PHYS115	('MWF', '9:00am', '10:50am')	20	6	0
in person	PHYS121	('M', '9:00am', '9:50am')	28	0	1
in person	PHYS121	('M', '1:00pm', '1:50pm')	28	0	2
in person	PHYS121	('Tu', '8:00am', '8:50am')	28	0	0
in person	PHYS121	('Tu', '2:00pm', '2:50pm')	28	0	0
in person	PHYS121	('W', '4:00pm', '4:50pm')	28	0	0
in person	PHYS121	('W', '2:00pm', '2:50pm')	28	0	0
in person	PHYS121	('W', '6:30pm', '7:20pm')	26	15	0
in person	PHYS121	('M', '6:30pm', '7:20pm')	26	6	0
in person	PHYS121	('Th', '7:30pm', '8:20pm')	26	0	2
in person	PHYS121	('Tu', '6:00pm', '6:50pm')	16	0	1
in person	PHYS122	('M', '3:00pm', '3:50pm')	24	3	0
in person	PHYS122	('Tu', '9:00am', '9:50am')	24	10	0
in person	PHYS122	('Th', '4:00pm', '4:50pm')	24	7	0
in person	PHYS122	('W', '7:30pm', '8:20pm')	18	0	0
in person	PHYS122	('M', '7:30pm', '8:20pm')	24	15	0
in person	PHYS131	('W', '4:00pm', '4:50pm')	24	0	5
in person	PHYS131	('M', '3:00pm', '3:50pm')	24	0	5
in person	PHYS131	('Tu', '9:00am', '9:50am')	24	0	6
in person	PHYS131	('W', '12:00pm', '12:50pm')	24	0	8
in person	PHYS131	('Tu', '11:00am', '11:50am')	24	0	7
in person	PHYS131	('M', '6:00pm', '6:50pm')	24	0	7
in person	PHYS131	('Th', '6:00pm', '6:50pm')	24	0	5
in person	PHYS131	('M', '11:00am', '11:50am')	24	0	6
in person	PHYS131	('Tu', '4:00pm', '4:50pm')	24	0	10
in person	PHYS131	('Th', '9:00am', '9:50am')	24	0	8
in person	PHYS131	('Th', '4:00pm', '4:50pm')	24	0	10
in person	PHYS131	('W', '9:00am', '9:50am')	24	0	5
in person	PHYS131	('Tu', '6:00pm', '6:50pm')	24	0	4
in person	PHYS131	('W', '6:00pm', '6:50pm')	24	0	2
in person	PHYS132	('Tu', '12:00pm', '12:50pm')	24	10	0
in person	PHYS132	('Th', '3:00pm', '3:50pm')	24	0	0
in person	PHYS132	('M', '3:00pm', '3:50pm')	24	0	0
in person	PHYS132	('W', '3:00pm', '3:50pm')	24	0	0
in person	PHYS132	('Tu', '3:00pm', '3:50pm')	24	0	0
in person	PHYS132	('M', '6:00pm', '6:50pm')	24	0	0
in person	PHYS132	('M', '9:00am', '9:50am')	24	0	6
in person	PHYS132	('M', '12:00pm', '12:50pm')	24	1	0
in person	PHYS132	('W', '12:00pm', '12:50pm')	24	3	0
in person	PHYS161	('Tu', '3:00pm', '3:50pm')	30	0	0
in person	PHYS161	('F', '11:00am', '11:50am')	30	0	0
in person	PHYS161	('Th', '8:00am', '8:50am')	30	21	0
in person	PHYS161	('Tu', '2:00pm', '2:50pm')	30	1	0
in person	PHYS161	('W', '3:00pm', '3:50pm')	30	0	0
in person	PHYS161	('W', '4:00pm', '4:50pm')	30	23	0
in person	PHYS161	('Th', '3:00pm', '3:50pm')	30	14	0
in person	PHYS161	('Tu', '4:00pm', '4:50pm')	30	21	0
in person	PHYS161	('W', '12:00pm', '12:50pm')	30	10	0
in person	PHYS161	('W', '3:00pm', '3:50pm')	30	24	0
in person	PHYS165	('TuTh', '9:30am', '10:45am')	38	0	7
in person	PHYS170	('W', '12:00pm', '12:50pm')	35	13	0
in person	PHYS199M	('M', '1:00pm', '1:50pm')	25	0	0
in person	PHYS199M	('M', '2:00pm', '2:50pm')	25	0	0
in person	PHYS199M	('Tu', '2:00pm', '2:50pm')	25	0	0
in person	PHYS261	('M', '10:30am', '12:50pm')	36	1	0
in person	PHYS261	('M', '1:00pm', '3:20pm')	36	0	0
in person	PHYS261	('M', '4:30pm', '6:50pm')	36	0	1
in person	PHYS261	('M', '7:00pm', '9:20pm')	36	4	0
in person	PHYS261	('Tu', '9:00am', '11:20am')	36	0	0
in person	PHYS261	('Tu', '11:30am', '1:50pm')	36	0	0
in person	PHYS261	('Tu', '2:00pm', '4:20pm')	36	0	0
in person	PHYS261	('Tu', '4:30pm', '6:50pm')	36	0	0
in person	PHYS261	('Tu', '7:00pm', '9:20pm')	36	21	0
in person	PHYS261	('W', '10:30am', '12:50pm')	36	8	0
in person	PHYS261	('W', '1:00pm', '3:20pm')	36	1	0
in person	PHYS261	('W', '4:30pm', '6:50pm')	36	1	0
in person	PHYS261	('W', '7:00pm', '9:20pm')	36	25	0
in person	PHYS261	('Th', '9:00am', '11:20am')	36	1	0
in person	PHYS261	('Th', '11:30am', '1:50pm')	36	0	1
in person	PHYS261	('Th', '2:00pm', '4:20pm')	36	0	1
in person	PHYS261	('Th', '4:30pm', '6:50pm')	36	0	0
in person	PHYS261	('F', '9:00am', '11:20am')	36	4	0
in person	PHYS270	('Th', '2:00pm', '2:50pm')	33	13	0
in person	PHYS270	('Th', '4:00pm', '4:50pm')	33	3	0
in person	PHYS270	('W', '9:00am', '9:50am')	33	28	0
in person	PHYS270	('W', '1:00pm', '1:50pm')	34	0	0
in person	PHYS270	('W', '2:00pm', '2:50pm')	34	1	0
in person	PHYS270	('F', '2:00pm', '2:50pm')	34	7	0
in person	PHYS270	('F', '3:00pm', '3:50pm')	34	20	0
in person	PHYS271	('M', '3:00pm', '5:50pm')	36	0	3
in person	PHYS271	('M', '6:00pm', '8:50pm')	36	11	0
in person	PHYS271	('W', '4:00pm', '6:50pm')	36	0	0
in person	PHYS271	('Tu', '10:00am', '12:50pm')	36	18	0
in person	PHYS271	('Tu', '1:00pm', '3:50pm')	36	9	0
in person	PHYS271	('Th', '11:00am', '1:50pm')	36	8	0
in person	PHYS271	('Th', '2:00pm', '4:50pm')	36	16	0
in person	PHYS274	('MWF', '12:00pm', '12:50pm')	50	27	0
in person	PHYS275	('M', '2:00pm', '5:50pm')	13	0	6
in person	PHYS275	('W', '2:00pm', '5:50pm')	13	0	6
in person	PHYS275	('Tu', '2:00pm', '5:50pm')	13	0	7
in person	PHYS275	('Th', '2:00pm', '5:50pm')	13	0	6
in person	PHYS276	('M', '2:00pm', '5:50pm')	12	2	0
in person	PHYS276	('Tu', '2:00pm', '5:50pm')	12	3	0
in person	PHYS276	('Th', '2:00pm', '5:50pm')	12	2	0
in person	PHYS276	('W', '2:00pm', '5:50pm')	12	4	0
in person	PHYS371	('MW', '11:00am', '12:15pm')	68	0	5
in person	PHYS373	('TuTh', '12:30pm', '1:45pm')	70	0	5
in person	PHYS375	('M', '3:00pm', '5:50pm')	15	0	2
in person	PHYS375	('W', '3:00pm', '5:50pm')	15	0	2
in person	PHYS375	('Tu', '3:00pm', '5:50pm')	15	5	0
in person	PHYS375	('Th', '3:00pm', '5:50pm')	15	10	0
in person	PHYS399D	('F', '9:00am', '9:50am')	8	8	0
in person	PHYS401	('W', '11:00am', '11:50am')	55	0	1
in person	PHYS402	('MW', '11:00am', '11:50am')	49	5	0
in person	PHYS404	('MWF', '9:00am', '9:50am')	55	2	0
in person	PHYS405	('TBA', '12:00pm', '12:50pm')	20	0	1
in person	PHYS410	('F', '11:00am', '11:50am')	60	0	3
in person	PHYS431	('MW', '5:00pm', '6:15pm')	15	11	0
in person	PHYS467	('TuTh', '9:30am', '10:45am')	40	17	0
in person	PHYS475	('F', '1:00pm', '1:50pm')	10	1	0
in person	PHYS485	('W', '1:00pm', '4:50pm')	24	0	1
in person	PHYS485	('Tu', '1:00pm', '4:50pm')	18	9	0
in person	PHYS499V	('Th', '4:00pm', '6:15pm')	60	60	0
in person	PHYS601	('TuTh', '12:30pm', '1:45pm')	49	44	0
in person	PHYS604	('TuTh', '9:30am', '10:45am')	50	47	0
in person	PHYS622	('F', '10:00am', '11:50am')	67	59	0
in person	PHYS624	('TuTh', '9:30am', '10:45am')	38	31	0
in person	PHYS675	('F', '1:00pm', '1:50pm')	28	24	0
in person	PHYS685	('W', '1:00pm', '4:50pm')	24	0	1
in person	PHYS685	('Tu', '1:00pm', '4:50pm')	18	9	0
in person	PHYS709	('Tu', '1:15pm', '2:30pm')	30	29	0
in person	PHYS715	('TuTh', '2:00pm', '3:15pm')	30	24	0
in person	PHYS721	('WF', '2:30pm', '3:45pm')	25	21	0
in person	PHYS728	('M', '11:00am', '12:50pm')	30	27	0
in person	PHYS732	('MW', '1:00pm', '2:15pm')	25	21	0
in person	PHYS738	('Th', '2:00pm', '3:50pm')	15	15	0
in person	PHYS739	('Tu', '11:00am', '12:15pm')	15	15	0
in person	PHYS749	('W', '4:00pm', '6:00pm')	20	20	0
in person	PHYS758E	('W', '4:00pm', '5:50pm')	25	24	0
in person	PHYS759	('M', '3:00pm', '4:00pm')	15	13	0
in person	PHYS769	('W', '4:00pm', '5:15pm')	20	20	0
in person	PHYS778	('M', '4:30pm', '5:45pm')	20	19	0
in person	PHYS780	('W', '1:00pm', '1:50pm')	25	20	0
in person	PHYS782	('MW', '11:00am', '12:15pm')	25	18	0
in person	PHYS798B	('Tu', '3:30pm', '6:00pm')	160	160	0
in person	PHYS798D	('Th', '12:30pm', '1:30pm')	10	10	0
in person	PHYS798L	('M', '4:00pm', '5:30pm')	10	5	0
in person	PHYS838C	('M', '4:00pm', '5:50pm')	50	49	0
in person	PHYS839A	('F', '4:00pm', '7:00pm')	20	20	0
in person	PLCY100	('F', '10:00am', '10:50am')	28	0	0
in person	PLCY100	('F', '10:00am', '10:50am')	28	15	0
in person	PLCY100	('F', '11:00am', '11:50am')	28	4	0
in person	PLCY100	('F', '11:00am', '11:50am')	28	8	0
in person	PLCY100	('F', '12:00pm', '12:50pm')	28	3	0
in person	PLCY100	('F', '12:00pm', '12:50pm')	28	21	0
in person	PLCY100	('F', '1:00pm', '1:50pm')	28	0	0
in person	PLCY101	('F', '11:00am', '11:50am')	15	0	7
in person	PLCY101	('F', '12:00pm', '12:50pm')	15	0	7
in person	PLCY101	('F', '1:00pm', '1:50pm')	15	0	6
in person	PLCY201	('TuTh', '2:00pm', '3:15pm')	96	48	0
in person	PLCY201	('Tu', '5:15pm', '7:45pm')	50	0	0
in person	PLCY201	('TuTh', '2:00pm', '3:15pm')	50	0	0
in person	PLCY201	('TuTh', '3:00pm', '4:15pm')	36	0	0
in person	PLCY201	('TuTh', '4:30pm', '5:45pm')	36	3	0
in person	PLCY203	('TuTh', '12:30pm', '1:45pm')	40	0	19
in person	PLCY203	('MW', '7:30pm', '8:45pm')	40	0	4
in person	PLCY203	('Th', '6:00pm', '8:30pm')	40	5	0
in person	PLCY213	('TuTh', '3:30pm', '4:45pm')	40	4	0
in person	PLCY213	('W', '3:00pm', '5:30pm')	40	9	0
in person	PLCY214	('TuTh', '2:00pm', '3:15pm')	65	22	0
in person	PLCY300	('TuTh', '9:30am', '10:45am')	40	0	18
in person	PLCY300	('TuTh', '12:30pm', '1:45pm')	40	0	17
in person	PLCY301	('TuTh', '12:30pm', '1:45pm')	165	0	13
in person	PLCY302	('W', '4:15pm', '6:45pm')	25	3	0
in person	PLCY302	('M', '2:00pm', '4:30pm')	35	0	13
in person	PLCY302	('MW', '6:00pm', '7:15pm')	35	0	7
in person	PLCY304	('F', '10:00am', '10:50am')	30	0	8
in person	PLCY304	('F', '11:00am', '11:50am')	30	0	11
in person	PLCY304	('W', '10:00am', '10:50am')	30	0	8
in person	PLCY306	('TuTh', '11:00am', '12:15pm')	40	0	8
in person	PLCY310	('Tu', '6:00pm', '8:30pm')	45	20	0
in person	PLCY311	('Tu', '4:15pm', '6:45pm')	30	0	2
in person	PLCY313	('M', '2:00pm', '4:30pm')	100	17	0
in person	PLCY388	None	20	20	0
in person	PLCY388A	('TuTh', '9:30am', '10:45am')	24	0	3
in person	PLCY388D	('TuTh', '2:00pm', '3:15pm')	40	0	0
in person	PLCY388D	('M', '2:00pm', '4:30pm')	40	13	0
in person	PLCY388G	('Tu', '2:00pm', '4:30pm')	40	1	0
in person	PLCY388M	('TuTh', '11:00am', '12:15pm')	25	1	0
in person	PLCY388Q	('TuTh', '2:00pm', '3:15pm')	25	8	0
in person	PLCY400	('Th', '2:00pm', '4:30pm')	25	0	1
in person	PLCY401	('Tu', '6:00pm', '8:30pm')	40	0	1
in person	PLCY401	('M', '3:00pm', '5:30pm')	40	28	0
in person	PLCY610	('M', '4:15pm', '6:45pm')	30	0	9
in person	PLCY610	('M', '9:15am', '11:45am')	30	0	2
in person	PLCY611	('M', '4:15pm', '6:45pm')	20	8	0
in person	PLCY640	('Tu', '4:15pm', '6:45pm')	30	0	2
in person	PLCY640	('M', '1:30pm', '4:00pm')	30	0	1
in person	PLCY640	('F', '4:15pm', '6:45pm')	40	21	0
in person	PLCY641	('W', '9:15am', '11:45am')	20	0	0
in person	PLCY641	('Tu', '7:00pm', '9:30pm')	20	11	0
in person	PLCY670	('Tu', '1:30pm', '4:00pm')	20	4	0
in person	PLCY670	('W', '7:00pm', '9:30pm')	20	0	0
in person	PLCY688E	('Th', '4:15pm', '6:45pm')	25	3	0
in person	PLCY688E	('W', '9:15am', '11:45am')	25	2	0
in person	PLCY688E	('Th', '9:15am', '11:45am')	25	5	0
in person	PLCY688E	('Th', '7:00pm', '9:30pm')	25	3	0
in person	PLCY688G	('W', '1:30pm', '4:00pm')	20	10	0
in person	PLCY688G	('W', '7:00pm', '9:30pm')	15	6	0
in person	PLCY688G	('Tu', '9:15am', '11:45am')	15	0	0
in person	PLCY688I	('W', '9:15am', '11:45am')	10	1	0
in person	PLCY688I	('Tu', '7:00pm', '9:30pm')	10	5	0
in person	PLCY688R	('Tu', '1:30pm', '4:00pm')	10	5	0
in person	PLCY688R	('W', '7:00pm', '9:30pm')	10	0	2
in person	PLCY689A	('W', '4:15pm', '6:45pm')	20	9	0
in person	PLCY689J	('W', '1:30pm', '4:00pm')	20	15	0
in person	PLCY689Q	('W', '9:15am', '11:45am')	20	17	0
in person	PLCY689Z	('W', '7:00pm', '9:30pm')	30	19	0
in person	PLCY698A	('M', '4:15pm', '6:45pm')	30	22	0
in person	PLCY698T	('M', '9:15am', '11:45am')	20	8	0
in person	PLCY699D	('W', '1:30pm', '4:00pm')	24	0	2
in person	PLCY699V	('Tu', '4:15pm', '6:45pm')	25	6	0
in person	PLCY699W	('M', '7:00pm', '9:30pm')	20	7	0
in person	PLCY699W	('M', '7:00pm', '9:30pm')	20	19	0
in person	PLCY699W	('Th', '1:30pm', '4:00pm')	20	17	0
in person	PLCY699W	('Th', '1:30pm', '4:00pm')	20	7	0
in person	PLCY699W	('Th', '1:30pm', '4:00pm')	16	13	0
in person	PLCY699W	('Tu', '9:15am', '11:45am')	20	17	0
in person	PLCY699X	('M', '7:00pm', '9:30pm')	20	14	0
in person	PLCY699X	('M', '7:00pm', '9:30pm')	20	20	0
in person	PLCY699X	('Th', '1:30pm', '4:00pm')	20	17	0
in person	PLCY699X	('Th', '1:30pm', '4:00pm')	20	7	0
in person	PLCY699X	('Th', '1:30pm', '4:00pm')	8	3	0
in person	PLCY699X	('Tu', '9:15am', '11:45am')	20	10	0
in person	PLCY700	('Th', '9:15am', '11:45am')	22	8	0
in person	PLCY720	('M', '9:15am', '11:45am')	25	2	0
in person	PLCY735	('Th', '4:15pm', '6:45pm')	25	10	0
in person	PLCY741	('Th', '4:15pm', '6:45pm')	40	31	0
in person	PLCY744	('W', '7:00pm', '9:30pm')	20	11	0
in person	PLCY752	('M', '4:15pm', '6:50pm')	20	16	0
in person	PLCY783	('Tu', '7:00pm', '9:30pm')	20	4	0
in person	PLCY798M	('Tu', '1:30pm', '4:00pm')	20	7	0
in person	PLCY798N	('M', '1:30pm', '4:00pm')	25	19	0
in person	PLCY798Y	('Th', '4:15pm', '6:45pm')	20	6	0
in person	PLCY798Z	('M', '4:15pm', '6:45pm')	20	15	0
in person	PLSC101	('M', '11:00am', '12:50pm')	19	3	0
in person	PLSC101	('W', '11:00am', '12:50pm')	19	5	0
in person	PLSC101	('W', '1:00pm', '2:50pm')	19	4	0
in person	PLSC101	('M', '1:00pm', '2:50pm')	19	4	0
in person	PLSC115	('Th', '11:00am', '12:15pm')	27	5	0
in person	PLSC115	('Th', '12:30pm', '1:45pm')	27	21	0
in person	PLSC125	('Th', '9:30am', '10:45am')	46	35	0
in person	PLSC201	('M', '3:30pm', '6:15pm')	20	0	0
in person	PLSC201	('W', '3:30pm', '6:15pm')	20	8	0
in person	PLSC203	('TuTh', '2:00pm', '3:15pm')	23	9	0
in person	PLSC205	('Tu', '3:00pm', '5:00pm')	22	11	0
in person	PLSC253	('F', '1:00pm', '3:50pm')	24	0	0
in person	PLSC253	('F', '1:00pm', '3:50pm')	24	19	0
in person	PLSC253	('F', '1:00pm', '3:50pm')	24	24	0
in person	PLSC404	('TuTh', '11:00am', '12:15pm')	20	15	0
in person	PLSC405	('TuTh', '12:30pm', '1:45pm')	20	14	0
in person	PLSC420	('Tu', '2:30pm', '5:15pm')	18	5	0
in person	PLSC420	('Th', '2:30pm', '5:15pm')	18	7	0
in person	PLSC433	('W', '1:00pm', '4:50pm')	10	0	5
in person	PLSC453	('Tu', '11:00am', '12:50pm')	24	0	2
in person	PLSC608	('M', '3:30pm', '5:30pm')	20	19	0
in person	PORT104	('W', '11:00am', '11:50am')	25	17	0
in person	PORT205	('TuTh', '11:00am', '12:15pm')	15	11	0
in person	PORT228D	('TuTh', '2:00pm', '3:15pm')	20	15	0
in person	PORT234	('TuTh', '3:30pm', '4:45pm')	30	0	3
in person	PORT234	('TuTh', '12:30pm', '1:45pm')	30	0	4
in person	PSYC202	('MW', '12:30pm', '1:45pm')	157	0	2
in person	PSYC355	No listed time	135	0	32
in person	PSYC450	('Th', '12:00pm', '1:50pm')	12	7	0
in person	PSYC601	('Th', '5:00pm', '7:00pm')	16	3	0
in person	PSYC623	('Tu', '2:00pm', '4:30pm')	20	14	0
in person	PSYC643	('W', '1:00pm', '3:30pm')	20	16	0
in person	PSYC692	('M', '1:00pm', '4:00pm')	20	15	0
in person	PSYC700	('M', '2:00pm', '4:50pm')	8	4	0
in person	PSYC798K	('Th', '2:00pm', '4:30pm')	20	15	0
in person	PSYC819D	('Th', '12:30pm', '3:00pm')	10	4	0
in person	PSYC889	('W', '1:00pm', '1:50pm')	10	7	0
in person	RDEV250	('TuTh', '3:30pm', '4:45pm')	76	10	0
in person	RDEV270	('Tu', '7:00pm', '9:40pm')	22	4	0
in person	RDEV350	('M', '7:00pm', '9:40pm')	30	9	0
in person	RDEV350	('M', '7:00pm', '9:40pm')	15	8	0
in person	RDEV450	('W', '7:00pm', '9:40pm')	25	10	0
in person	RDEV450	('W', '7:00pm', '9:40pm')	10	0	0
in person	RDEV600	('M', '7:00pm', '9:40pm')	19	17	0
in person	RDEV603	('W', '7:00pm', '9:40pm')	20	18	0
in person	RDEV605	('Tu', '7:00pm', '9:40pm')	28	21	0
in person	RDEV620	('M', '7:00pm', '9:40pm')	28	19	0
in person	RDEV630	('Tu', '7:00pm', '9:40pm')	19	18	0
in person	RDEV635	('Th', '7:00pm', '9:40pm')	19	9	0
in person	RDEV640	('Tu', '7:00pm', '9:40pm')	25	20	0
in person	RDEV660	('W', '7:00pm', '9:40pm')	25	17	0
in person	RDEV670	('M', '7:00pm', '9:40pm')	16	6	0
in person	RDEV688D	('Th', '7:00pm', '9:40pm')	15	15	0
in person	RDEV690	('Tu', '7:00pm', '9:40pm')	10	4	0
in person	RDEV690	('Tu', '7:00pm', '9:40pm')	10	10	0
in person	RDEV690	('Tu', '7:00pm', '9:40pm')	10	10	0
in person	RDEV690	('Tu', '7:00pm', '9:40pm')	10	10	0
